actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
VVD;duur;0.513346679163017327596207906;False;PvdD;hypotheek;0.8299880609330232195119947395;False;30;12.10286357444984467912590300;42.10286357444984467912590300;100;70;-70;0;0;1.6359704261654446355578329530544579029083251953125;1.734708709490258460306222332292236387729644775390625;66.61897959562282512767643465;68.35368830511308358798265697;50.84091350762240100618851816;48.16328581115036659732354667
PVV;duur;0.1574234450921950578816677080;False;PvdD;hypotheek;1.068024944035112189233416302;False;0;27.08939031078449596040887228;27.08939031078449596040887228;100;70;-70;0;0;1.38146646814761719923581040347926318645477294921875;1.851324398009390304054022635682485997676849365234375;66.61897959562282512767643465;68.47030399363221543173045729;50.84091350762240100618851816;48.16328581115036659732354667
CDA;duur;0.4345276538629972540306312112;False;PvdD;hypotheek;0.9873695841690156793646337976;False;55;28.68202447179285521051864603;83.68202447179285521051864603;100;70;-60;10;10;1.576095814316982757219420818728394806385040283203125;1.868860517186849534709836007095873355865478515625;66.61897959562282512767643465;68.48784011280967466238627065;50.84091350762240100618851816;48.54580405350351437001854260
VVD;duur;0.3424340759559036939663201339;False;CU;hypotheek;0.4394406062575217930543658439;False;30;10.86526072468897379174915907;40.86526072468897379174915907;90;100;-100;0;0;1.34402906129809007751418903353624045848846435546875;1.5573225537954697994535990801523439586162567138671875;66.61897959562282512767643465;68.17630214941829492713003373;50.84091350762240100618851816;44.61101821466354127660523134
PVV;duur;0.1187004943775704091102340954;False;CU;hypotheek;0.7113095365493360855424498367;False;0;27.88375738065672631332917835;27.88375738065672631332917835;90;100;-100;0;0;1.3553007504349670053755971821374259889125823974609375;1.9056124835128953609597601825953461229801177978515625;66.61897959562282512767643465;68.52459207913572048863619482;50.84091350762240100618851816;44.61101821466354127660523134
CDA;duur;0.7347631752522936099403239038;False;CU;hypotheek;0.0277187610797485550762075942;False;55;19.68069393099024939442579708;74.68069393099024939442579708;90;100;-90;10;10;1.6636056795381508610631726696738041937351226806640625;1.282352711003298839642638995428569614887237548828125;66.61897959562282512767643465;67.90133230662612396731907367;50.84091350762240100618851816;45.23400774395942724956356002
VVD;duur;0.4034854221930138207241611786;False;PvdA;hypotheek;0.0339783845239011395022998840;False;30;8.717621770194870564325456016;38.71762177019487056432545602;75;75;-75;0;0;1.213879724431912610072004099492914974689483642578125;1.24950052669550526474040452740155160427093505859375;66.61897959562282512767643465;67.86848012231833039241683919;50.84091350762240100618851816;38.48584819136539506390056236
PVV;duur;0.2773771533735389205332921848;False;PvdA;hypotheek;0.133069422957372607285719823;False;0;26.94088293718056246198411550;26.94088293718056246198411550;75;75;-75;0;0;1.5597649803767357212791466736234724521636962890625;1.84117520967834824574538288288749754428863525390625;66.61897959562282512767643465;68.46015480530117337342181753;50.84091350762240100618851816;38.48584819136539506390056236
CDA;duur;0.2038811747703406734892803356;False;PvdA;hypotheek;0.2038811747703406734892803356;False;55;20;75;75;75;-5.869207211217988641951519113;69.13079278878201135804848089;10;0.9668591793232650495367933440;1.303158024305270284158286681;66.61897959562282512767643465;67.92213761992809541183472134;50.84091350762240100618851816;49.87405432829913595665172481
GL;ontslag;0.1709294108886025953530918286;False;PVV;hypotheek;0.0612881264236562972591570997;False;70;-21.67219500330972081782100498;48.32780499669027918217899502;10;0;80;80;80;1.1586923220460414452048780731274746358394622802734375;1.1634830510765474809176112103159539401531219482421875;45.65208526363549625570619116;44.48860221255894877478857997;50.84091350762240100618851816;58.62796580245681417502660759
D66;ontslag;0.125883962600506071893846638;False;PVV;hypotheek;0.0098079720554126392784155541;False;80;-8.912396773644070875289702227;71.08760322635592912471029777;10;0;85;85;85;1.211824358377820320953333066427148878574371337890625;1.1392768642871369255686886390321888029575347900390625;45.65208526363549625570619116;44.51280839934835933013750253;50.84091350762240100618851816;59.11465657088396499807898818
PvdD;ontslag;0.1105867530943640764107271934;False;VVD;hypotheek;0.3382258320638905968458232114;False;30;45.52771821424464879424746835;75.52771821424464879424746835;100;0;70;70;70;0.9175909487854838619824704437633045017719268798828125;1.4234555687177650185049060382880270481109619140625;45.65208526363549625570619116;47.07554083235326127421109721;50.84091350762240100618851816;64.76463286009567005048767825
VVD;ontslag;0.2366981228036323603447499407;False;CU;hypotheek;0.0171987174697535549761084894;False;100;-6.429535401892722041954936024;93.57046459810727795804506398;40;100;-100;0;0;1.2952080927727489534362348422291688621044158935546875;1.1691171356829166416702037167851813137531280517578125;45.65208526363549625570619116;44.48296812795257961403598743;50.84091350762240100618851816;44.61101821466354127660523134
